scenario,window_index,start_time_sec,end_time_sec,state,label,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
abnormal_hills_6deg,0,0.0,0.7101,abnormal,1,0.026069,0.13288,5.0972,1.731,0.029429,0.022207,0.144655,4.9153,1.1563,0.2872,99,-50.8,-62.92,4392.6
abnormal_hills_6deg,1,0.7136,1.4236,abnormal,1,0.0351,0.146872,4.1844,0.17,0.043644,0.023647,0.153463,3.5163,0.462,0.2123,112,-43.18,-60.57,4308.1
abnormal_hills_6deg,2,1.4261,2.14,abnormal,1,0.038436,0.151473,3.9409,0.0298,0.048016,0.025479,0.160835,3.3496,0.205,0.2031,118,-45.93,-60.4,4248.8
abnormal_hills_6deg,3,2.1404,2.8535,abnormal,1,0.033523,0.142472,4.25,0.3791,0.039979,0.025481,0.148951,3.7257,-0.0288,0.22,123,-46.14,-60.74,4354.0
abnormal_hills_6deg,4,2.8561,3.5661,abnormal,1,0.03343,0.135191,4.044,0.1297,0.041348,0.022923,0.145829,3.5269,0.2847,0.21,148,-49.72,-60.16,4429.5
abnormal_hills_6deg,5,3.5702,4.2806,abnormal,1,0.030995,0.120824,3.8982,0.1029,0.038286,0.021343,0.123212,3.2182,0.1213,0.2067,165,-51.81,-59.19,4565.1
abnormal_hills_6deg,6,4.2835,4.9962,abnormal,1,0.028982,0.118155,4.0769,0.1851,0.035293,0.020839,0.121796,3.451,0.0329,0.2091,155,-52.04,-59.45,4556.4
abnormal_hills_6deg,7,5.0,5.7101,abnormal,1,0.030742,0.131596,4.2807,-0.0196,0.038559,0.020083,0.135053,3.5025,0.2142,0.1971,167,-49.52,-59.57,4493.3
abnormal_hills_6deg,8,5.7133,6.4233,abnormal,1,0.030606,0.133109,4.349,0.1266,0.037713,0.021242,0.135959,3.6051,0.1781,0.2084,145,-47.75,-59.78,4528.7
abnormal_hills_6deg,9,6.4262,7.1401,abnormal,1,0.030668,0.127035,4.1423,0.1425,0.037682,0.021474,0.130075,3.4519,0.0675,0.2063,151,-47.96,-59.99,4500.5
abnormal_hills_6deg,10,7.1406,7.8532,abnormal,1,0.032832,0.125158,3.812,-0.2376,0.041484,0.020856,0.131189,3.1624,-0.1451,0.1817,158,-46.83,-59.77,4541.2
abnormal_hills_6deg,11,7.8563,8.5664,abnormal,1,0.034606,0.137567,3.9752,-0.2863,0.043954,0.021524,0.146188,3.326,-0.1851,0.1764,161,-45.96,-59.47,4544.7
abnormal_hills_6deg,12,8.5701,9.2808,abnormal,1,0.036037,0.139041,3.8583,-0.3208,0.046035,0.021866,0.142141,3.0877,-0.0685,0.1777,166,-48.81,-59.55,4495.3
abnormal_hills_6deg,13,9.2832,9.9965,abnormal,1,0.035115,0.141118,4.0188,-0.1884,0.044167,0.022701,0.150913,3.4168,-0.0978,0.184,153,-48.39,-59.74,4504.8
abnormal_hills_6deg,14,9.9999,10.71,abnormal,1,0.035709,0.153462,4.2975,-0.2147,0.04534,0.022239,0.159574,3.5195,0.0227,0.1837,145,-48.91,-59.9,4466.0
abnormal_hills_6deg,15,10.7131,11.423,abnormal,1,0.035722,0.141021,3.9478,-0.2616,0.045456,0.022043,0.151016,3.3223,-0.0093,0.1816,145,-47.83,-59.79,4475.4
abnormal_hills_6deg,16,11.4267,12.1399,abnormal,1,0.035456,0.146368,4.1282,-0.1092,0.044833,0.022453,0.147567,3.2915,0.2464,0.1938,148,-47.44,-59.73,4456.6
abnormal_hills_6deg,17,12.1408,12.8529,abnormal,1,0.03497,0.145486,4.1604,-0.155,0.044215,0.022154,0.149088,3.3719,0.0822,0.189,151,-48.22,-59.53,4488.9
abnormal_hills_6deg,18,12.8567,13.5665,abnormal,1,0.030392,0.125062,4.1149,0.3214,0.036227,0.023129,0.12659,3.4944,-0.1754,0.2155,147,-50.44,-60.17,4523.1
abnormal_hills_6deg,19,13.57,14.2808,abnormal,1,0.034616,0.151599,4.3794,-0.1071,0.043567,0.022326,0.151712,3.4822,0.0643,0.192,166,-48.9,-59.92,4429.7
abnormal_hills_6deg,20,14.2829,14.9965,abnormal,1,0.029796,0.13276,4.4557,0.238,0.036035,0.021843,0.147196,4.0849,0.0051,0.2104,147,-48.84,-59.63,4490.8
abnormal_hills_6deg,21,14.9998,15.7101,abnormal,1,0.032777,0.136259,4.1572,0.4794,0.03836,0.026022,0.142955,3.7266,-0.2043,0.2228,117,-46.95,-61.03,4396.7
abnormal_hills_6deg,22,15.7127,16.4228,abnormal,1,0.035437,0.164268,4.6355,0.4657,0.042455,0.02663,0.171112,4.0304,0.3534,0.2287,114,-44.43,-60.8,4309.9
abnormal_hills_6deg,23,16.4266,17.1399,abnormal,1,0.038456,0.165742,4.3099,0.2148,0.047331,0.026786,0.177417,3.7484,0.4143,0.2162,100,-42.65,-60.83,4195.8
abnormal_hills_6deg,24,17.1411,17.8526,abnormal,1,0.042662,0.251931,5.9053,1.6743,0.050403,0.033161,0.254057,5.0405,3.3402,0.2879,77,-47.99,-59.66,4226.9
abnormal_hills_6deg,25,17.8566,18.5666,abnormal,1,0.026916,0.145634,5.4108,2.2491,0.028875,0.024802,0.15182,5.2579,1.2519,0.3172,96,-51.66,-61.15,4572.7
abnormal_hills_6deg,26,18.57,19.281,abnormal,1,0.037442,0.226251,6.0426,4.2056,0.034852,0.039865,0.257745,7.3954,2.0985,0.3985,90,-44.84,-60.82,4332.3
abnormal_hills_6deg,27,19.2826,19.9967,abnormal,1,0.041004,0.242706,5.919,2.2352,0.042617,0.039325,0.258691,6.0701,0.7596,0.3068,105,-43.05,-59.3,4422.6
abnormal_hills_6deg,28,19.9999,20.7102,abnormal,1,0.036223,0.172102,4.7512,1.4766,0.038517,0.033774,0.190759,4.9526,-0.0161,0.2719,135,-47.51,-58.94,4480.1
abnormal_hills_6deg,29,20.7125,21.4224,abnormal,1,0.030303,0.400839,13.2276,16.9065,0.022326,0.03658,0.417662,18.7074,12.7301,0.5473,125,-51.03,-57.75,4850.7
abnormal_hills_6deg,30,21.4267,22.1399,abnormal,1,0.031292,0.316056,10.1002,8.7358,0.024182,0.037062,0.338709,14.0065,4.7372,0.4757,126,-49.8,-58.95,4847.2
abnormal_hills_6deg,31,22.1411,22.8524,abnormal,1,0.033635,0.202478,6.0199,3.2742,0.031358,0.035767,0.207546,6.6186,0.9628,0.3463,137,-43.95,-60.36,4481.2
abnormal_hills_6deg,32,22.8568,23.5668,abnormal,1,0.037711,0.257969,6.8407,2.8022,0.037574,0.037848,0.263777,7.0202,1.2626,0.333,91,-45.99,-59.1,4538.0
abnormal_hills_6deg,33,23.5699,24.2811,abnormal,1,0.040873,0.239944,5.8704,0.9616,0.048888,0.030842,0.245555,5.0229,1.7364,0.2576,90,-47.4,-60.17,4328.9
abnormal_hills_6deg,34,24.2823,24.9968,abnormal,1,0.03146,0.127962,4.0674,0.1201,0.039011,0.021392,0.133578,3.4241,0.2378,0.2079,127,-45.77,-61.64,4404.1
abnormal_hills_12deg,0,0.0,0.71,abnormal,1,0.007682,0.058795,7.6536,3.2442,0.008826,0.006334,0.06058,6.8635,6.7633,0.3327,109,-61.78,-70.53,5573.9
abnormal_hills_12deg,1,0.7113,1.4214,abnormal,1,0.014197,0.060358,4.2514,0.2828,0.017373,0.010065,0.068867,3.964,0.3627,0.2177,173,-56.29,-64.77,5150.8
abnormal_hills_12deg,2,1.4267,2.1404,abnormal,1,0.020943,0.116803,5.5773,1.3282,0.023841,0.017572,0.120394,5.0498,1.0502,0.2717,149,-55.39,-60.27,5085.9
abnormal_hills_12deg,3,2.1411,2.8512,abnormal,1,0.027601,0.175435,6.3562,0.9777,0.030631,0.024194,0.180838,5.9038,-0.0502,0.2471,144,-48.81,-59.99,4799.4
abnormal_hills_12deg,4,2.8567,3.5668,abnormal,1,0.025022,0.171574,6.857,4.5502,0.024046,0.025961,0.173671,7.2224,2.7625,0.3981,85,-48.61,-64.57,4273.4
abnormal_hills_12deg,5,3.5699,4.281,abnormal,1,0.01317,0.092352,7.0121,3.8964,0.012845,0.013488,0.097715,7.6075,2.3833,0.3636,104,-52.24,-65.57,4877.7
abnormal_hills_12deg,6,4.2812,4.9968,abnormal,1,0.023988,0.133918,5.5827,2.0637,0.025092,0.022831,0.137933,5.4972,0.668,0.3014,117,-50.52,-62.85,4389.7
abnormal_hills_12deg,7,5.0,5.7099,abnormal,1,0.031349,0.161575,5.1541,1.0319,0.034362,0.028013,0.167704,4.8805,-0.2122,0.2494,108,-48.32,-61.81,4274.6
abnormal_hills_12deg,8,5.711,6.4212,abnormal,1,0.031907,0.143442,4.4956,0.7708,0.035792,0.027479,0.151495,4.2326,-0.3825,0.2362,118,-45.1,-61.43,4354.5
abnormal_hills_12deg,9,6.4269,7.1405,abnormal,1,0.04411,0.18985,4.304,0.7044,0.050216,0.03701,0.194361,3.8705,-0.1934,0.2372,75,-44.76,-62.23,3996.9
abnormal_hills_12deg,10,7.1412,7.8511,abnormal,1,0.037606,0.171653,4.5645,0.885,0.041973,0.032661,0.179051,4.2658,-0.173,0.2452,81,-46.94,-61.62,4066.2
abnormal_hills_12deg,11,7.8569,8.5669,abnormal,1,0.031522,0.147612,4.6829,0.4549,0.036462,0.025647,0.147627,4.0488,-0.3767,0.2202,124,-47.64,-60.46,4466.9
abnormal_hills_12deg,12,8.5699,9.2807,abnormal,1,0.02959,0.212492,7.1813,2.4349,0.03056,0.028587,0.231744,7.5832,1.3348,0.3067,115,-48.75,-60.9,4587.5
abnormal_hills_12deg,13,9.2813,9.997,abnormal,1,0.028795,0.140066,4.8643,0.8388,0.03194,0.025261,0.147867,4.6296,-0.3724,0.2407,145,-51.34,-60.54,4788.5
abnormal_hills_12deg,14,10.0,10.7099,abnormal,1,0.033906,0.153724,4.5339,0.5453,0.039453,0.027251,0.154017,3.9038,-0.1289,0.2275,129,-46.8,-59.46,4654.7
abnormal_hills_12deg,15,10.7108,11.4214,abnormal,1,0.027337,0.135535,4.9579,1.352,0.029255,0.025275,0.143501,4.9052,-0.1326,0.2634,156,-47.13,-60.01,4812.7
abnormal_hills_12deg,16,11.4271,12.1405,abnormal,1,0.03061,0.148377,4.8473,1.0143,0.033828,0.027011,0.164893,4.8745,-0.1466,0.2497,130,-47.78,-60.49,4686.2
abnormal_hills_12deg,17,12.1406,12.8506,abnormal,1,0.028414,0.135843,4.7809,1.1817,0.030328,0.026361,0.136794,4.5105,-0.3506,0.257,140,-49.78,-61.31,4653.4
abnormal_hills_12deg,18,12.8571,13.5671,abnormal,1,0.028165,0.15069,5.3502,1.0012,0.031453,0.02444,0.156731,4.9831,0.0306,0.2501,115,-47.62,-61.67,4489.0
abnormal_hills_12deg,19,13.5698,14.2805,abnormal,1,0.031854,0.16421,5.1551,0.2909,0.037971,0.024239,0.165268,4.3525,-0.171,0.2115,133,-45.18,-60.18,4495.5
abnormal_hills_12deg,20,14.2814,14.9971,abnormal,1,0.029079,0.149153,5.1292,0.9686,0.033094,0.024411,0.159199,4.8104,0.3074,0.2553,112,-48.26,-60.4,4448.4
abnormal_hills_12deg,21,14.9998,15.7098,abnormal,1,0.032368,0.162737,5.0277,1.3961,0.036352,0.02782,0.193328,5.3183,0.7745,0.2738,88,-48.42,-62.11,4273.2
abnormal_hills_12deg,22,15.7109,16.4215,abnormal,1,0.019759,0.113975,5.7681,3.2643,0.020577,0.018906,0.120394,5.8508,2.3351,0.3631,99,-51.41,-63.34,4719.8
abnormal_hills_12deg,23,16.4272,17.1404,abnormal,1,0.025475,0.159775,6.2718,2.666,0.027754,0.022971,0.159784,5.7571,2.4742,0.3382,87,-50.13,-62.94,4374.7
abnormal_hills_12deg,24,17.1406,17.8504,abnormal,1,0.029952,0.175421,5.8568,2.8002,0.032359,0.027333,0.190997,5.9024,2.7953,0.3504,74,-48.33,-63.24,4221.4
abnormal_hills_12deg,25,17.8572,18.5673,abnormal,1,0.028754,0.185526,6.4523,1.7709,0.031142,0.026148,0.187514,6.0213,0.9588,0.2955,90,-45.5,-63.13,4344.0
abnormal_hills_12deg,26,18.5697,19.2803,abnormal,1,0.035667,0.224571,6.2963,2.4154,0.039643,0.031189,0.240305,6.0618,2.8347,0.3221,66,-43.97,-62.95,4189.3
abnormal_hills_12deg,27,19.2818,19.9976,abnormal,1,0.03192,0.141519,4.4335,0.3756,0.038587,0.023427,0.146505,3.7967,0.3891,0.2264,106,-44.05,-62.77,4281.4
abnormal_hills_12deg,28,19.9998,20.7098,abnormal,1,0.033945,0.146979,4.3299,0.125,0.041957,0.023328,0.154162,3.6743,0.1022,0.2064,116,-43.29,-62.46,4207.3
abnormal_hills_12deg,29,20.7102,21.4217,abnormal,1,0.037843,0.164605,4.3497,0.2166,0.046906,0.025766,0.174514,3.7205,0.7269,0.2145,97,-42.45,-62.15,4140.2
abnormal_hills_12deg,30,21.4276,22.14,abnormal,1,0.038576,0.17955,4.6545,0.6253,0.04529,0.030413,0.189578,4.1858,0.3641,0.2363,85,-44.1,-62.94,4106.3
abnormal_hills_12deg,31,22.1405,22.8501,abnormal,1,0.037819,0.158708,4.1965,0.0894,0.046222,0.026908,0.159945,3.4603,-0.0558,0.2025,89,-43.0,-62.6,4120.1
abnormal_hills_18deg,0,0.0,0.71,abnormal,1,0.020432,0.08255,4.0402,0.0289,0.025582,0.013436,0.088049,3.4419,0.2401,0.1996,161,-49.36,-64.16,4511.2
abnormal_hills_18deg,1,0.7116,1.4226,abnormal,1,0.020763,0.086109,4.1472,0.0067,0.026029,0.013589,0.08904,3.4207,0.302,0.1997,168,-52.01,-62.77,4548.9
abnormal_hills_18deg,2,1.4259,2.1401,abnormal,1,0.032112,0.135481,4.2191,-0.0238,0.040272,0.020988,0.146176,3.6297,0.1985,0.1934,108,-53.58,-62.29,4329.9
abnormal_hills_18deg,3,2.1416,2.8516,abnormal,1,0.025637,0.111353,4.3435,0.1684,0.031908,0.017216,0.115148,3.6087,0.6182,0.2135,140,-50.91,-62.68,4434.6
abnormal_hills_18deg,4,2.8529,3.566,abnormal,1,0.040747,0.159412,3.9122,-0.1414,0.051654,0.025546,0.17489,3.3858,0.2823,0.188,96,-43.96,-62.26,4023.7
abnormal_hills_18deg,5,3.5698,4.2817,abnormal,1,0.030031,0.143654,4.7836,1.7267,0.033662,0.025895,0.145946,4.3357,0.8071,0.289,89,-46.66,-64.18,4213.5
abnormal_hills_18deg,6,4.2826,4.9928,abnormal,1,0.031938,0.169531,5.308,2.3788,0.033605,0.03018,0.174327,5.1875,0.6544,0.3081,83,-46.82,-64.36,4256.8
abnormal_hills_18deg,7,4.9997,5.7096,abnormal,1,0.032741,0.148155,4.525,0.5944,0.040006,0.023314,0.16174,4.0429,1.2156,0.2404,92,-48.71,-63.93,3855.0
abnormal_hills_18deg,8,5.7117,6.4226,abnormal,1,0.034196,0.1312,3.8367,0.0526,0.042651,0.022795,0.145894,3.4206,0.2612,0.2043,96,-49.74,-63.56,3790.5
abnormal_hills_18deg,9,6.426,7.1397,abnormal,1,0.033541,0.146371,4.364,0.1995,0.041704,0.022599,0.166153,3.9841,0.5969,0.2142,109,-50.92,-63.29,3839.9
abnormal_hills_18deg,10,7.1418,7.8519,abnormal,1,0.049679,0.19628,3.951,-0.1554,0.063122,0.030848,0.199999,3.1685,0.34,0.1898,73,-43.12,-63.49,3601.3
abnormal_hills_18deg,11,7.8529,8.5661,abnormal,1,0.044118,0.17488,3.964,-0.1902,0.055799,0.027914,0.194473,3.4853,0.0939,0.1864,85,-43.92,-63.13,3693.7
abnormal_hills_18deg,12,8.5698,9.2818,abnormal,1,0.049652,0.192642,3.8799,-0.1476,0.062012,0.032941,0.206342,3.3274,-0.1535,0.1876,78,-42.13,-62.47,3783.4
abnormal_hills_18deg,13,9.2826,9.9928,abnormal,1,0.042298,0.176562,4.1742,0.2644,0.051568,0.030315,0.1876,3.6379,0.2807,0.219,79,-43.5,-62.9,4050.3
abnormal_hills_18deg,14,9.9994,10.7095,abnormal,1,0.032607,0.138201,4.2384,0.4835,0.038509,0.025366,0.145205,3.7707,0.1189,0.2278,118,-49.12,-61.22,4368.9
abnormal_hills_18deg,15,10.7119,11.4226,abnormal,1,0.034037,0.157726,4.634,0.1369,0.041623,0.024176,0.160191,3.8486,0.0429,0.2058,139,-46.46,-60.65,4421.8
abnormal_hills_18deg,16,11.4262,12.1395,abnormal,1,0.026754,0.15142,5.6598,1.0326,0.029758,0.023366,0.158019,5.3102,-0.0032,0.2521,139,-53.06,-61.74,4746.2
abnormal_hills_18deg,17,12.1419,12.852,abnormal,1,0.024906,0.112062,4.4994,0.8814,0.028002,0.021366,0.116655,4.1659,-0.1485,0.2436,160,-55.02,-60.65,4941.5
abnormal_hills_18deg,18,12.8532,13.5663,abnormal,1,0.029145,0.136778,4.693,0.3916,0.034671,0.022289,0.139778,4.0316,-0.0133,0.2207,147,-54.42,-60.16,4787.4
abnormal_hills_18deg,19,13.5695,14.282,abnormal,1,0.022548,0.160408,7.1142,2.6608,0.021939,0.02314,0.167113,7.6171,0.7495,0.3183,150,-55.16,-60.58,5024.4
abnormal_hills_18deg,20,14.2826,14.9928,abnormal,1,0.02485,0.124802,5.0223,1.7717,0.025353,0.024335,0.141493,5.5808,-0.0276,0.2853,139,-54.47,-60.67,4908.3
abnormal_hills_18deg,21,14.9993,15.7095,abnormal,1,0.029962,0.133841,4.4671,0.4288,0.035283,0.023463,0.136788,3.8769,-0.1,0.2244,165,-50.87,-59.03,4867.9
abnormal_hills_18deg,22,15.7121,16.4226,abnormal,1,0.030859,0.127951,4.1464,0.5583,0.036068,0.024568,0.144452,4.005,-0.0892,0.2277,153,-51.36,-59.34,4823.9
abnormal_hills_18deg,23,16.4264,17.1393,abnormal,1,0.03009,0.148569,4.9375,1.0342,0.033269,0.026533,0.170427,5.1227,-0.0976,0.2507,134,-51.12,-60.15,4722.3
abnormal_hills_18deg,24,17.1423,17.8524,abnormal,1,0.027228,0.134631,4.9446,0.7949,0.031017,0.022817,0.139381,4.4936,-0.1241,0.2373,151,-52.97,-60.25,4829.2
abnormal_hills_18deg,25,17.8531,18.5665,abnormal,1,0.028787,0.123537,4.2914,0.387,0.034194,0.022095,0.139889,4.091,-0.0588,0.2199,165,-53.53,-59.64,4868.1
abnormal_hills_18deg,26,18.569,19.2824,abnormal,1,0.031837,0.125314,3.9361,-0.0163,0.039472,0.02166,0.12998,3.2929,-0.0625,0.1972,155,-55.2,-60.84,4547.8
abnormal_hills_18deg,27,19.2826,19.9929,abnormal,1,0.032448,0.143411,4.4196,0.2938,0.040013,0.022467,0.145834,3.6447,0.6025,0.2203,125,-48.12,-60.78,4461.0
abnormal_hills_18deg,28,19.9988,20.7088,abnormal,1,0.02272,0.130367,5.738,2.5522,0.024842,0.020378,0.136026,5.4757,2.3964,0.3338,102,-48.94,-64.1,4431.4
abnormal_hills_18deg,29,20.7122,21.4227,abnormal,1,0.019384,0.113795,5.8705,2.58,0.021777,0.016651,0.119642,5.4939,3.1525,0.3354,98,-52.61,-64.57,4557.5
abnormal_hills_18deg,30,21.4266,22.1388,abnormal,1,0.022879,0.145994,6.3812,1.8257,0.026711,0.01826,0.148337,5.5534,2.9853,0.3001,89,-51.52,-64.78,4262.1
abnormal_hills_18deg,31,22.1422,22.8523,abnormal,1,0.027046,0.208766,7.7188,1.4586,0.032431,0.020279,0.218501,6.7374,3.8333,0.275,90,-48.4,-62.71,4563.9
abnormal_hills_18deg,32,22.8533,23.5668,abnormal,1,0.018394,0.0864,4.6973,0.1785,0.022923,0.012296,0.087553,3.8195,0.812,0.2131,167,-50.54,-63.65,4794.8
abnormal_hills_18deg,33,23.5686,24.2823,abnormal,1,0.014729,0.067233,4.5647,0.1639,0.018167,0.01019,0.070149,3.8613,0.3366,0.211,187,-55.5,-64.73,4997.4
abnormal_hills_18deg,34,24.2826,24.9926,abnormal,1,0.013191,0.070706,5.3602,0.4744,0.016064,0.009484,0.072853,4.5352,0.8923,0.2276,174,-57.12,-64.87,5103.4
abnormal_hills_18deg,35,24.9986,25.7088,abnormal,1,0.013824,0.060538,4.3791,0.1757,0.017183,0.009325,0.062504,3.6374,0.5425,0.2123,177,-57.11,-64.34,5051.0
abnormal_hills_18deg,36,25.7124,26.4226,abnormal,1,0.015183,0.063148,4.1591,0.1438,0.018818,0.01034,0.074934,3.982,0.3787,0.2098,186,-55.46,-64.55,5029.8
abnormal_hills_18deg,37,26.4267,27.1386,abnormal,1,0.018608,0.088247,4.7425,0.1668,0.02287,0.013018,0.092502,4.0447,0.2532,0.2093,187,-51.4,-62.17,4938.4
abnormal_hills_18deg,38,27.1424,27.8525,abnormal,1,0.020528,0.099187,4.8318,0.3907,0.024929,0.014877,0.102277,4.1027,0.4124,0.2238,172,-55.13,-62.07,4847.7
abnormal_hills_18deg,39,27.8532,28.5668,abnormal,1,0.020588,0.104748,5.0878,1.3811,0.022041,0.019024,0.108028,4.9011,-0.0969,0.2649,166,-50.88,-62.21,4803.6
abnormal_hills_18deg,40,28.5684,29.2825,abnormal,1,0.022647,0.11937,5.2709,1.5152,0.024485,0.020646,0.131232,5.3597,0.36,0.2759,154,-51.76,-60.17,4822.3
abnormal_hills_18deg,41,29.2827,29.9928,abnormal,1,0.016604,0.11486,6.9178,3.908,0.014506,0.018464,0.117902,8.1278,1.0292,0.3666,157,-53.68,-63.37,4904.0
abnormal_hills_18deg,42,29.9982,30.7083,abnormal,1,0.018065,0.11822,6.544,2.2211,0.018364,0.017761,0.121135,6.5962,0.5171,0.3015,134,-52.92,-64.79,4705.9
abnormal_hills_18deg,43,30.7126,31.4228,abnormal,1,0.01854,0.088636,4.7808,0.3656,0.022365,0.013684,0.089834,4.0167,0.2102,0.2206,145,-51.27,-64.93,4565.7
abnormal_hills_18deg,44,31.4269,32.1382,abnormal,1,0.019054,0.158206,8.303,4.4254,0.020807,0.017123,0.170653,8.2019,7.1328,0.3843,68,-51.02,-66.39,4391.2
abnormal_hills_18deg,45,32.1426,32.8527,abnormal,1,0.017378,0.090647,5.216,0.6163,0.021194,0.012443,0.092423,4.3608,1.0976,0.2363,118,-53.05,-67.03,4196.2
abnormal_hills_18deg,46,32.8532,33.567,abnormal,1,0.013786,0.072717,5.2746,0.5146,0.016909,0.009707,0.074782,4.4227,1.1943,0.2351,138,-53.05,-67.54,4406.6
abnormal_hills_18deg,47,33.5681,34.2827,abnormal,1,0.014598,0.069225,4.7421,0.4695,0.017952,0.010194,0.07024,3.9126,0.9935,0.2317,125,-53.25,-67.81,4326.1
abnormal_hills_18deg,48,34.2829,34.993,abnormal,1,0.014049,0.064816,4.6136,0.3641,0.017334,0.00971,0.069861,4.0303,1.109,0.2246,136,-54.46,-67.31,4425.5
abnormal_hills_30deg,0,0.0,0.71,abnormal,1,0.035695,0.163068,4.5684,0.3414,0.042857,0.026674,0.166509,3.8852,0.2473,0.219,88,-44.91,-62.99,4099.1
abnormal_hills_30deg,1,0.7111,1.4212,abnormal,1,0.033054,0.133166,4.0288,-0.0002,0.040919,0.022599,0.140174,3.4256,0.0185,0.1978,114,-45.72,-61.21,4366.4
abnormal_hills_30deg,2,1.4264,2.1398,abnormal,1,0.028569,0.140572,4.9205,1.2372,0.032065,0.02458,0.168028,5.2403,0.4044,0.2663,100,-46.24,-61.98,4405.4
abnormal_hills_30deg,3,2.1407,2.8509,abnormal,1,0.032388,0.169604,5.2367,2.0275,0.036124,0.02816,0.182093,5.0408,1.7857,0.3144,78,-46.46,-62.73,4234.5
abnormal_hills_30deg,4,2.8565,3.5665,abnormal,1,0.040576,0.179664,4.4278,0.0733,0.050479,0.027289,0.188035,3.725,0.4838,0.2043,89,-41.41,-62.31,4022.9
abnormal_hills_30deg,5,3.5698,4.2808,abnormal,1,0.035932,0.17027,4.7387,0.7201,0.041171,0.029785,0.176493,4.2869,0.0271,0.2386,81,-43.54,-62.19,4184.6
abnormal_hills_30deg,6,4.2813,4.9966,abnormal,1,0.03105,0.152667,4.9168,0.7033,0.035866,0.025335,0.165613,4.6175,0.1108,0.2366,107,-48.06,-61.04,4377.8
abnormal_hills_30deg,7,4.9998,5.7097,abnormal,1,0.026711,0.13584,5.0856,1.5681,0.027886,0.025481,0.140256,5.0297,-0.145,0.276,116,-46.71,-61.61,4552.5
abnormal_hills_30deg,8,5.711,6.4214,abnormal,1,0.023668,0.140364,5.9306,3.0553,0.021798,0.0254,0.145807,6.6891,0.4984,0.3353,138,-51.13,-62.19,4782.9
abnormal_hills_30deg,9,6.4266,7.1396,abnormal,1,0.023963,0.131003,5.4669,1.4572,0.025463,0.022363,0.131582,5.1677,-0.039,0.27,159,-54.07,-60.42,4996.2
abnormal_hills_30deg,10,7.1409,7.8509,abnormal,1,0.027927,0.145957,5.2264,0.8092,0.032429,0.022542,0.153823,4.7433,0.2455,0.2422,151,-53.95,-58.7,5031.4
abnormal_hills_30deg,11,7.8567,8.5668,abnormal,1,0.028819,0.138492,4.8055,1.1035,0.031993,0.02525,0.175688,5.4914,0.1354,0.2569,153,-53.62,-58.37,5028.0
abnormal_hills_30deg,12,8.5696,9.281,abnormal,1,0.028382,0.128696,4.5344,0.8961,0.032105,0.024089,0.147135,4.5829,-0.0684,0.2458,167,-53.2,-58.42,5047.1
abnormal_hills_30deg,13,9.2817,9.997,abnormal,1,0.025005,0.110879,4.4343,0.4351,0.029696,0.0192,0.118193,3.9801,-0.0571,0.2215,190,-52.26,-58.32,5158.9
abnormal_hills_30deg,14,9.9994,10.7095,abnormal,1,0.024259,0.118455,4.8828,0.3707,0.029347,0.01777,0.120216,4.0963,0.2929,0.2209,185,-50.03,-59.32,5073.4
abnormal_hills_30deg,15,10.711,11.4216,abnormal,1,0.022187,0.126844,5.7171,1.3394,0.023972,0.020244,0.138266,5.7678,0.079,0.2655,158,-54.41,-59.68,5003.2
abnormal_hills_30deg,16,11.427,12.1394,abnormal,1,0.025405,0.147669,5.8127,1.7519,0.02759,0.023012,0.151061,5.4751,0.8581,0.2858,115,-53.23,-61.93,4618.4
abnormal_hills_30deg,17,12.1411,12.8507,abnormal,1,0.042301,0.205918,4.8679,1.5911,0.047258,0.03668,0.208135,4.4042,0.622,0.2839,70,-53.03,-64.18,3915.2
abnormal_hills_30deg,18,12.8568,13.5669,abnormal,1,0.061001,0.23036,3.7763,0.1591,0.074095,0.044185,0.231723,3.1274,-0.1983,0.2061,63,-52.74,-62.78,3716.7
abnormal_hills_30deg,19,13.5692,14.281,abnormal,1,0.070026,0.236561,3.3782,-0.0992,0.086133,0.048871,0.243164,2.8231,-0.4633,0.1867,56,-53.19,-62.4,3692.4
abnormal_hills_30deg,20,14.2817,14.9969,abnormal,1,0.027288,0.175615,6.4356,5.3814,0.026536,0.028019,0.1928,7.2655,4.1124,0.4468,67,-54.3,-65.79,4152.8
abnormal_hills_30deg,21,14.9992,15.7091,abnormal,1,0.024968,0.139329,5.5803,1.9891,0.027431,0.022235,0.14077,5.1318,1.2391,0.3058,89,-53.29,-65.76,4147.8
abnormal_hills_30deg,22,15.7109,16.4213,abnormal,1,0.021,0.115095,5.4808,1.4274,0.023543,0.018103,0.124206,5.2758,0.9391,0.2754,89,-48.12,-65.21,4375.3
abnormal_hills_30deg,23,16.427,17.139,abnormal,1,0.014003,0.07692,5.4932,1.6429,0.014605,0.013374,0.077299,5.2927,0.0247,0.279,126,-52.17,-66.13,4627.1
abnormal_hills_30deg,24,17.1408,17.8507,abnormal,1,0.01556,0.069544,4.4694,0.9356,0.017211,0.013711,0.07604,4.418,-0.2362,0.2471,156,-52.15,-63.82,4727.6
